text,label,0,1,2,3,4,5,6,7,8,9,10,11
Yea let’s go to Sam’s and get our experimental population control shot. What a crock! Keep pushing that fake news ! You are helping the people to wake up to your nonsense. Like you need an life threatening experimental injection for a so called pandemic flu virus.,COCO evaluation CONSPIRACY,1,1,3,3,1,1,3,1,1,1,1,1
Fort Detrick leaked in  July 2019 caused mysterious pneumonia outbreak. In October the US Troops  bring virus to Wuhan joined the Military game. Antibody  found in US  donation in December.  Why US dont dare to open welcome WHO to investigat the biggest bioweapon lab in the US？,COCO evaluation CONSPIRACY,1,1,1,1,2,1,1,1,1,1,3,1
The drummer in my old “band” is convinced he’s a spiritual healer and that he can cure Corona virus. He claims he’s the critical thinker and everyone else is a sheep. We went to high school together. He failed out by 9th grade and never really went back.,COCO evaluation RELATED,1,1,1,1,1,1,1,1,2,1,1,1
Like they care about us see Covid isn't not a big deal why would you invite millions of illegal immigrants to our Border. They are direct threat to our poor communities across America. The forgotten man is thrown under the Bus again.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
The left: “Wear masks shelter in place at home until the pandemic is controlled.”  The right: “Fascism! Giving up liberty for safety!”  Also the right: “Declare martial law jail political leaders overturn democracy and keep Trump in power cause QAnon says the left is scary!”,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
Well I mean a guy who selectively edited videos and recordings to make certain people look bad shouldn't be silenced I see why you're upset your theories are valid covid is a hoax the vaccines have microchips and global warming is a myth I got you boo 😘,COCO evaluation RELATED,1,2,2,2,1,1,1,1,1,1,2,1
"much like stem cell and antibody operatives. The outcome of this process will be the finalized vaccination for all COVID-19 strains. This will implement the ""mark of the beast"" establishing a planetary community where all are traceable beneath the all watching globalized regime.",COCO evaluation CONSPIRACY,1,3,1,1,1,1,1,3,1,3,1,3
What respected scientists say that the virus came from a lab in Wuhan?  Did you read that on a 4 chan Qanon chat?  That conspiracy theory has been completely discredited and it is accepted that the virus was transmitted to people via the wet market.,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,2,3
"To make Billy Boy a trillionaire to euthanize yourself since it will kill you within 6-12 months and to use your death as an excuse for the next ""pandemic"" to vaccinate other people who will also die. Depopulation at its finest that's how you make Nazism acceptable to people.",COCO evaluation CONSPIRACY,1,1,3,1,1,1,3,1,1,1,3,1
THERE IS NO PANDEMIC. JUST A FEW PATIENTS NO MORE.  CITIZENS ALL OVER OUR WORLD ARE BEING LIED TO!! THEY HAVE BLIWN IT ALL WAY OYT OF PROPORTION BIG TIME TO CONTROL THE WORLD AND CREATE THE GREAT NEW WORLD ORDER.  THEY RENAMED IT!  THE GREAT WORLD RESET!!,COCO evaluation CONSPIRACY,1,1,1,3,1,1,1,3,1,1,1,1
The Challenges of Worshipping in a Pandemic  This pandemic has really thrown the body of Christ his church a curve ball when it comes to worshiping God and finding things to do in Lent. It’s hard to carry out our “normal” spiritual practices.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Well Andrew. I did in fact get the covid vaccine. And of course that’s what the nano-bots are telling me to think.  Wait wait I’m getting a message from Soros rn. He says to tell you to f-off (sorry it’s the bots not me) and that I should invest in Enron.  Gotta go!,COCO evaluation RELATED,1,2,2,1,1,1,1,1,1,1,1,1
I’ve been sober for a large portion of my adult life. I will say that Covid-19 Trump Qanon and the GQP has induced waves of anger I had not felt in 20  years. Combined with the abject sadness in November 2016 it’s been a tough 5 years. Zoom meetings help. And we’re all here.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Breaking: UK Govt Admits COVID-19 a Cover For Depopulation Program  COVID restrictions being used as cover for UN-directed program to test covert depopulation plan  Governments worldwide imprison elderly in nursing homes -  death camps - and barred families from saving them,COCO evaluation CONSPIRACY,1,1,1,1,1,1,3,1,1,1,3,1
I know it's a little early for it but I'm going to be optimistic about it:  all indications are that vaccinations will lead to basically an end of the pandemic this summer. The energy we're witnessing bodes well for a roaring economic and spiritual recovery next year.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
"I haven't been to church even virtual in 11 months. But I'm on a FB live prayer meeting with my friends/""family"" in Mexico praying for those suffering from COVID and that is the spiritual and human connection I needed today.",COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
"Test kit was patented by Rothschild in 2015. Then countries of the world started ordering ""Covid19 test kits"" shortly after. There was screenshots of global orders for them going all the way back to 2016 if I remember rightly. #Plandemic",COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,3,1
A woman who will be in charge of our wild lands opposes things that could harm said lands  In other “news”  QAnon spreads lies The sky is blue Joe Biden is President Kansas grows a lot of wheat Today is February 15th COVID exists And I’m amazed you or WSJ thought this was news,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
No!  All those people you see at restaurants are either 1. trumpers 2. Republicans 3.  Covid non believers 4. Anti-Vaccers 5. QAnon 6. plain stupid or all of the above!  For me and mine we’ll eat at home to live another day!,COCO evaluation RELATED,1,1,1,2,1,1,1,1,1,1,2,1
I say economic / population control bc this epidemic is the most dangerous to the most vulnerable which have the biggest strain on the “system”. Knock off half the population of old people that are on Medicare you save trillions of dollars.  I didn’t mean population by pure #’s.,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,1,1
"Folks will believe in geoengineering and 5G illness and ""fake"" pandemics because it allows us to live and consume the way we currently do and make ""evil"" shadow people the villains rather than recognize that the pandemic and the weather are examples of a coming climate crisis.",COCO evaluation CONSPIRACY,1,1,1,2,2,2,1,1,1,1,2,3
If the COVID is so deadly why don't the Rich Elite who invented it get it? Like Gates and company Schwab Zuckerman the Queen Soros Rothchilds They are all old. Apparently the Covey affects the elderly first. How are they still alive? Adrenachome?,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,3,1,1
needs to stop popping the Trump / QAnon pills. She thinks we should ignore that Trump knew how bad Covid was back in Jan/March 2020 and kept it from the American ppl where thousands died. She   the GOP Congressmen ignore it. Now they have issues with Cuomo? Girl bye.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Biden has been president a month Trump knew about the pandemic threat in NOV of 2019 when his intelligence agencies warned Israel. So less approve of Biden’s job after a month than believe in QAnon. We obvi have a big misinformation propaganda problem.,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
That wasnt what I asked though. Implant sickness just requires removal and almost always symptoms dissipate immdiately. Even reductions can cause longterm pain. Having large breasts causes longterm pain.  Now what connection does cosmetic surgery have with the opiod epidemic?,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Why isn't she 'behaving like she's got it' rather than milling around vunerable people in a futile attempt to encourage people to go for the jab. Is there a pandemic or not? We know the answer. #Plandemic Stay in your office - Don't make any policies - Save lives,COCO evaluation RELATED,1,1,1,2,1,1,1,1,1,1,1,1
One I’m not a Democrat. Or a Republican. Two there’s a pandemic that’s going to render debt issues moot if we don’t get it under control. Three I’m all for debt cancellation as a part of a larger program of higher educational accessibility not as a band-aid measure.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
I live with a Qanon conspiracy theorist who could get my evicted for getting a flu shot (did anyway he doesn't know yet) and I won't tell him if I get a COVID vaccine either. He believes all of it and I am basically living in fear,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
What exactly did the alleged Warmongering #NWO Shill John Bolton DO with the US #Bioweapons labs chain of command branches and the deadly pathogens like #Covid19 they harbor in 2018-2019? He changed a great many chains of command and procedures. WHAT WERE THOSE? #Deliberate,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,3,1
I have a curiosity about Carlos Slim Helu Mexican cellphone mogul. Is he at all concerned about illegals entering our country with no covid test some w TB smallpox possible STDs? Is he the one giving them all cell phones or they from Soros? Carlos Slim is a superspreader!,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
I l’d say all Cos selling Appliances &amp; Other large ticket items are on Back Order.  WHY?  Bc manufacturing in entirety or some ‘PARTS’is done overseas. #Covid! ‘Parts’ mostly come from China &amp; Beware if they need a MicroChip-Those are mostly made in Taiwan which is in danger.,COCO evaluation CONSPIRACY,1,3,1,1,1,1,1,1,1,1,1,1
is OP a qanon? or a covid denier? or are they a texan just trying to help fellow texans by spreading info? all i see is the latter. coming at them with some smug finger wave from a safe warm house while they suffer is rude as hell. how do yall not get that?,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
It's a global depopulation plan.  It's looking like the rate of death from the vaccine is higher than the rate of death from COVID-19 infection.  70% of vaccine deaths in the last 12 months are from COVID-19 vaccines that have only been given for 2 months!  We'll never take it!,COCO evaluation CONSPIRACY,1,1,3,1,1,1,3,1,1,1,1,3
Yes I've a problem with that as well because theyve made money out of this plandemic wasnt enough words left on that tweet. If kay had done her job maybe more questions would have been asked putting them all in the spotlight about the covid policies.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Lol!!! Cuomo put into legislation that FORCED nursing homes to accept Covid sick patients into nursing homes with healthy/Covid-negative patients OR lose money and this a QAnon thing? Lets be serious! Him and Gretchen Whitmer are complicit in many deaths with their policies.,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
"Surviving =/= surviving unscathed.  Over 20% of victims of all ages are left with permanent damage to lungs heart or brain.  An unknown but large number of victims agsin of all ages are left with chronic fatigue syndrome and/or ""long covid"".",COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
